Act_TV;Act_Cooking;Act_Laundry;Act_WashDress;Act_Iron;Act_HouseClean
0.75000;0.50000;0.00000;0.50000;0.00000;0.00000
0.44444;0.44444;0.11111;0.55556;0.00000;0.00000
0.55556;0.22222;0.00000;0.55556;0.00000;0.11111
0.62500;0.37500;0.00000;0.50000;0.00000;0.12500
0.45455;0.45455;0.09091;0.45455;0.00000;0.09091
0.40000;0.50000;0.00000;0.60000;0.00000;0.20000
0.50000;0.40000;0.10000;0.70000;0.00000;0.10000
0.57143;0.28571;0.00000;0.71429;0.00000;0.14286
0.61538;0.15385;0.00000;0.61538;0.00000;0.30769
0.60000;0.20000;0.00000;0.60000;0.00000;0.20000
0.66667;0.55556;0.00000;0.66667;0.00000;0.22222
0.70000;0.30000;0.00000;0.50000;0.00000;0.40000
0.55556;0.22222;0.11111;0.55556;0.00000;0.55556
0.57143;0.28571;0.14286;0.57143;0.00000;0.14286
0.75000;0.12500;0.25000;0.50000;0.00000;0.12500
0.75000;0.12500;0.25000;0.37500;0.12500;0.12500
0.83333;0.33333;0.00000;0.50000;0.00000;0.16667
0.83333;0.16667;0.00000;0.66667;0.00000;0.16667
0.57143;0.14286;0.00000;0.28571;0.00000;0.42857
0.70000;0.20000;0.00000;0.50000;0.00000;0.40000
0.90909;0.18182;0.09091;0.36364;0.09091;0.27273
0.72727;0.27273;0.00000;0.18182;0.00000;0.36364
0.66667;0.26667;0.00000;0.40000;0.00000;0.33333
0.53846;0.38462;0.00000;0.53846;0.07692;0.23077
0.58333;0.33333;0.08333;0.58333;0.08333;0.16667
0.35714;0.50000;0.00000;0.42857;0.07143;0.28571
0.69231;0.23077;0.15385;0.30769;0.07692;0.38462
0.53846;0.30769;0.07692;0.23077;0.00000;0.30769
0.33333;0.40000;0.06667;0.13333;0.00000;0.26667
0.42857;0.35714;0.14286;0.14286;0.00000;0.14286
0.28571;0.21429;0.07143;0.14286;0.00000;0.14286
0.47059;0.23529;0.11765;0.17647;0.00000;0.29412
0.57143;0.14286;0.21429;0.21429;0.00000;0.35714
0.50000;0.25000;0.00000;0.16667;0.08333;0.25000
0.20000;0.20000;0.10000;0.00000;0.00000;0.10000
0.11111;0.11111;0.11111;0.00000;0.00000;0.22222
0.40000;0.40000;0.10000;0.00000;0.00000;0.20000
0.57143;0.14286;0.14286;0.00000;0.00000;0.28571
0.77778;0.22222;0.00000;0.11111;0.00000;0.11111
0.85714;0.14286;0.28571;0.14286;0.00000;0.14286
0.71429;0.14286;0.14286;0.28571;0.00000;0.14286
0.71429;0.14286;0.14286;0.28571;0.00000;0.14286
0.57143;0.14286;0.00000;0.42857;0.00000;0.14286
0.57143;0.00000;0.00000;0.14286;0.00000;0.28571
0.50000;0.12500;0.00000;0.00000;0.00000;0.25000
0.40000;0.10000;0.00000;0.00000;0.00000;0.20000
0.69231;0.30769;0.00000;0.23077;0.00000;0.23077
0.80000;0.53333;0.00000;0.13333;0.06667;0.20000
0.71429;0.35714;0.00000;0.14286;0.07143;0.28571
0.77778;0.44444;0.00000;0.16667;0.11111;0.22222
0.78947;0.42105;0.00000;0.10526;0.10526;0.21053
0.72222;0.50000;0.00000;0.11111;0.05556;0.16667
0.71429;0.57143;0.00000;0.14286;0.07143;0.21429
0.62500;0.37500;0.00000;0.18750;0.06250;0.18750
0.65000;0.35000;0.10000;0.25000;0.05000;0.15000
0.76923;0.30769;0.03846;0.30769;0.07692;0.07692
0.74194;0.45161;0.00000;0.19355;0.03226;0.12903
0.75862;0.37931;0.00000;0.17241;0.03448;0.20690
0.72222;0.41667;0.00000;0.19444;0.05556;0.13889
0.67647;0.35294;0.00000;0.26471;0.05882;0.05882
0.70588;0.29412;0.00000;0.26471;0.05882;0.05882
0.75000;0.21429;0.00000;0.25000;0.07143;0.03571
0.61538;0.23077;0.00000;0.26923;0.07692;0.03846
0.80645;0.32258;0.00000;0.29032;0.03226;0.00000
0.70000;0.30000;0.00000;0.30000;0.02500;0.00000
0.71795;0.28205;0.05128;0.20513;0.02564;0.05128
0.78049;0.21951;0.04878;0.24390;0.00000;0.02439
0.81395;0.09302;0.04651;0.23256;0.00000;0.09302
0.78049;0.02439;0.00000;0.26829;0.00000;0.07317
0.82927;0.04878;0.00000;0.21951;0.00000;0.04878
0.88889;0.11111;0.00000;0.38889;0.00000;0.02778
0.91892;0.16216;0.02703;0.37838;0.00000;0.05405
0.91892;0.08108;0.00000;0.27027;0.00000;0.10811
0.87500;0.07500;0.00000;0.25000;0.02500;0.05000
0.80000;0.10000;0.00000;0.27500;0.02500;0.05000
0.90000;0.10000;0.00000;0.30000;0.06667;0.06667
0.93103;0.06897;0.06897;0.31034;0.10345;0.06897
0.92593;0.07407;0.03704;0.22222;0.11111;0.07407
0.88462;0.07692;0.03846;0.15385;0.07692;0.07692
0.90909;0.04545;0.04545;0.13636;0.09091;0.04545
0.90476;0.04762;0.00000;0.14286;0.04762;0.09524
0.85714;0.14286;0.00000;0.14286;0.07143;0.00000
0.80000;0.20000;0.00000;0.20000;0.00000;0.00000
0.85714;0.14286;0.00000;0.35714;0.00000;0.00000
0.81818;0.00000;0.00000;0.09091;0.00000;0.00000
0.81818;0.00000;0.00000;0.18182;0.00000;0.09091
0.80000;0.00000;0.00000;0.10000;0.00000;0.00000
0.75000;0.00000;0.00000;0.12500;0.00000;0.00000
0.66667;0.00000;0.00000;0.16667;0.00000;0.00000
0.66667;0.00000;0.00000;0.00000;0.00000;0.00000
0.66667;0.00000;0.00000;0.00000;0.00000;0.00000
0.50000;0.00000;0.00000;0.00000;0.00000;0.00000
0.50000;0.00000;0.00000;0.00000;0.00000;0.00000
0.33333;0.00000;0.00000;0.00000;0.00000;0.00000
