Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
80;2;0.018348624;0.064220183;0.853211009;0.055045872;0.009174312;0;0
80;3;0.010309278;0;0.154639175;0.81443299;0.020618557;0;0
80;4;0;0.02173913;0.043478261;0.065217391;0.869565217;0;0
80;5;0;0;0;0;0;0;0
80;6;0;0;0;0;0;0;0
81;0;0.901960784;0.078431373;0.009803922;0.009803922;0;0;0
81;1;0.146067416;0.730337079;0.112359551;0.011235955;0;0;0
81;2;0.017094017;0.076923077;0.846153846;0.05982906;0;0;0
81;3;0.021978022;0.032967033;0.10989011;0.758241758;0.076923077;0;0
81;4;0.022222222;0;0.044444444;0.2;0.733333333;0;0
81;5;0;0;0;0;0;0;0
81;6;0;0;0;0;0;0;0
82;0;0.981818182;0.009090909;0.009090909;0;0;0;0
82;1;0.058823529;0.835294118;0.070588235;0.023529412;0.011764706;0;0
82;2;0;0.098360656;0.819672131;0.06557377;0.016393443;0;0
82;3;0.011494253;0;0.08045977;0.850574713;0.057471264;0;0
82;4;0;0;0.025;0.025;0.95;0;0
82;5;0;0;0;0;0;0;0
82;6;0;0;0;0;0;0;0
83;0;0.894736842;0.105263158;0;0;0;0;0
83;1;0.023809524;0.845238095;0.119047619;0.011904762;0;0;0
83;2;0.026086957;0.104347826;0.747826087;0.095652174;0.026086957;0;0
83;3;0;0.011764706;0.070588235;0.858823529;0.058823529;0;0
83;4;0.02173913;0.02173913;0.043478261;0.173913043;0.739130435;0;0
83;5;0;0;0;0;0;0;0
83;6;0;0;0;0;0;0;0
84;0;0.907407407;0.074074074;0.009259259;0;0.009259259;0;0
84;1;0.082474227;0.742268041;0.154639175;0.020618557;0;0;0
84;2;0.019230769;0.096153846;0.778846154;0.105769231;0;0;0
84;3;0.021505376;0.043010753;0.107526882;0.774193548;0.053763441;0;0
84;4;0.023809524;0.023809524;0;0.142857143;0.80952381;0;0
84;5;0;0;0;0;0;0;0
84;6;0;0;0;0;0;0;0
85;0;0.90990991;0.054054054;0.018018018;0.018018018;0;0;0
85;1;0.063157895;0.810526316;0.126315789;0;0;0;0
85;2;0;0.065420561;0.859813084;0.046728972;0.028037383;0;0
85;3;0.010989011;0.010989011;0.131868132;0.78021978;0.065934066;0;0
85;4;0;0;0;0.1;0.9;0;0
85;5;0;0;0;0;0;0;0
85;6;0;0;0;0;0;0;0
86;0;0.944444444;0.046296296;0.009259259;0;0;0;0
86;1;0.087912088;0.835164835;0.065934066;0.010989011;0;0;0
86;2;0.008474576;0.033898305;0.906779661;0.050847458;0;0;0
86;3;0;0.024390244;0.109756098;0.853658537;0.012195122;0;0
86;4;0;0;0;0.111111111;0.888888889;0;0
86;5;0;0;0;0;0;0;0
86;6;0;0;0;0;0;0;0
87;0;0.882882883;0.108108108;0;0;0.009009009;0;0
87;1;0.034482759;0.873563218;0.068965517;0.011494253;0.011494253;0;0
87;2;0.016260163;0.06504065;0.804878049;0.113821138;0;0;0
87;3;0.012195122;0.012195122;0.109756098;0.829268293;0.036585366;0;0
87;4;0.048780488;0;0.048780488;0.024390244;0.87804878;0;0
87;5;0;0;0;0;0;0;0
87;6;0;0;0;0;0;0;0
88;0;0.952830189;0.047169811;0;0;0;0;0
88;1;0.030927835;0.87628866;0.051546392;0.030927835;0.010309278;0;0
88;2;0.017241379;0.060344828;0.870689655;0.043103448;0.00862069;0;0
88;3;0;0.023809524;0.083333333;0.797619048;0.095238095;0;0
88;4;0.024390244;0;0.024390244;0.170731707;0.780487805;0;0
88;5;0;0;0;0;0;0;0
88;6;0;0;0;0;0;0;0
89;0;0.962616822;0.037383178;0;0;0;0;0
89;1;0.050505051;0.888888889;0.060606061;0;0;0;0
89;2;0.035087719;0.052631579;0.798245614;0.114035088;0;0;0
89;3;0.012195122;0.012195122;0.085365854;0.87804878;0.012195122;0;0
89;4;0;0.023809524;0.023809524;0.095238095;0.857142857;0;0
89;5;0;0;0;0;0;0;0
89;6;0;0;0;0;0;0;0
90;0;0.920353982;0.07079646;0.008849558;0;0;0;0
90;1;0.11;0.76;0.11;0.02;0;0;0
90;2;0.038095238;0.095238095;0.771428571;0.066666667;0.028571429;0;0
90;3;0;0.02247191;0.134831461;0.764044944;0.078651685;0;0
90;4;0;0.027027027;0.027027027;0.027027027;0.918918919;0;0
90;5;0;0;0;0;0;0;0
90;6;0;0;0;0;0;0;0
91;0;0.949579832;0.050420168;0;0;0;0;0
91;1;0.072164948;0.835051546;0.041237113;0.041237113;0.010309278;0;0
91;2;0;0.028301887;0.924528302;0.037735849;0.009433962;0;0
91;3;0;0;0.051282051;0.884615385;0.064102564;0;0
91;4;0;0;0;0.090909091;0.909090909;0;0
91;5;0;0;0;0;0;0;0
91;6;0;0;0;0;0;0;0
92;0;0.9;0.083333333;0.016666667;0;0;0;0
92;1;0.022222222;0.911111111;0.055555556;0;0.011111111;0;0
92;2;0.018867925;0.066037736;0.867924528;0.047169811;0;0;0
92;3;0;0.024691358;0.098765432;0.839506173;0.037037037;0;0
92;4;0;0;0;0.063829787;0.936170213;0;0
92;5;0;0;0;0;0;0;0
92;6;0;0;0;0;0;0;0
93;0;0.901785714;0.080357143;0.017857143;0;0;0;0
93;1;0.03960396;0.831683168;0.108910891;0.00990099;0.00990099;0;0
93;2;0.009345794;0.065420561;0.822429907;0.093457944;0.009345794;0;0
93;3;0;0.026315789;0.078947368;0.842105263;0.052631579;0;0
93;4;0;0;0.020833333;0.020833333;0.958333333;0;0
93;5;0;0;0;0;0;0;0
93;6;0;0;0;0;0;0;0
94;0;0.91509434;0.08490566;0;0;0;0;0
94;1;0.039215686;0.843137255;0.068627451;0.049019608;0;0;0
94;2;0.009259259;0.046296296;0.87037037;0.055555556;0.018518519;0;0
94;3;0.039473684;0;0.065789474;0.881578947;0.013157895;0;0
94;4;0;0.019230769;0.019230769;0.057692308;0.903846154;0;0
94;5;0;0;0;0;0;0;0
94;6;0;0;0;0;0;0;0
95;0;0.914285714;0.047619048;0.019047619;0.00952381;0.00952381;0;0
95;1;0.059405941;0.891089109;0.04950495;0;0;0;0
95;2;0;0.046728972;0.887850467;0.056074766;0.009345794;0;0
95;3;0;0;0.098765432;0.864197531;0.037037037;0;0
95;4;0;0;0.02;0.04;0.94;0;0
95;5;0;0;0;0;0;0;0
95;6;0;0;0;0;0;0;0
96;0;0.784313725;0.137254902;0.019607843;0.029411765;0.029411765;0;0
96;1;0.08;0.67;0.2;0.03;0.02;0;0
96;2;0.018018018;0.144144144;0.684684685;0.153153153;0;0;0
96;3;0.012658228;0.037974684;0.164556962;0.746835443;0.037974684;0;0
96;4;0;0.038461538;0;0.096153846;0.865384615;0;0
96;5;0;0;0;0;0;0;0
96;6;0;0;0;0;0;0;0
97;0;0.901098901;0.065934066;0.010989011;0.021978022;0;0;0
97;1;0.019607843;0.823529412;0.117647059;0.029411765;0.009803922;0;0
97;2;0;0.036036036;0.891891892;0.072072072;0;0;0
97;3;0;0.011494253;0.034482759;0.873563218;0.08045977;0;0
97;4;0;0;0;0.075471698;0.924528302;0;0
97;5;0;0;0;0;0;0;0
97;6;0;0;0;0;0;0;0
98;0;0.880952381;0.05952381;0.023809524;0.023809524;0.011904762;0;0
98;1;0.021052632;0.873684211;0.063157895;0.031578947;0.010526316;0;0
98;2;0;0.086956522;0.869565217;0.043478261;0;0;0
98;3;0.010752688;0;0.064516129;0.903225806;0.021505376;0;0
98;4;0.01754386;0;0;0.087719298;0.894736842;0;0
98;5;0;0;0;0;0;0;0
98;6;0;0;0;0;0;0;0
99;0;0.871794872;0.076923077;0.051282051;0;0;0;0
99;1;0.010204082;0.867346939;0.102040816;0.020408163;0;0;0
99;2;0;0.078947368;0.824561404;0.096491228;0;0;0
99;3;0.01010101;0.01010101;0.04040404;0.888888889;0.050505051;0;0
99;4;0;0;0.018181818;0.090909091;0.890909091;0;0
99;5;0;0;0;0;0;0;0
99;6;0;0;0;0;0;0;0
100;0;0.928571429;0.028571429;0.028571429;0.014285714;0;0;0
100;1;0.01980198;0.871287129;0.089108911;0.01980198;0;0;0
100;2;0.008849558;0.044247788;0.867256637;0.053097345;0.026548673;0;0
100;3;0;0.009433962;0.028301887;0.896226415;0.066037736;0;0
100;4;0;0;0;0.074074074;0.925925926;0;0
100;5;0;0;0;0;0;0;0
100;6;0;0;0;0;0;0;0
101;0;0.926470588;0.044117647;0.029411765;0;0;0;0
101;1;0.020833333;0.875;0.09375;0.010416667;0;0;0
101;2;0.008928571;0.080357143;0.794642857;0.116071429;0;0;0
101;3;0;0.009259259;0.055555556;0.851851852;0.083333333;0;0
101;4;0;0;0.033333333;0.033333333;0.933333333;0;0
101;5;0;0;0;0;0;0;0
101;6;0;0;0;0;0;0;0
102;0;0.924242424;0.015151515;0.045454545;0;0.015151515;0;0
102;1;0.051546392;0.731958763;0.164948454;0.041237113;0.010309278;0;0
102;2;0.018518519;0.074074074;0.731481481;0.138888889;0.037037037;0;0
102;3;0;0;0.101851852;0.768518519;0.12962963;0;0
102;4;0;0;0.030769231;0.092307692;0.876923077;0;0
102;5;0;0;0;0;0;0;0
102;6;0;0;0;0;0;0;0
103;0;0.926470588;0.073529412;0;0;0;0;0
103;1;0;0.8875;0.0875;0.025;0;0;0
103;2;0.009009009;0.045045045;0.828828829;0.09009009;0.027027027;0;0
103;3;0;0;0.064814815;0.814814815;0.12037037;0;0
103;4;0.012987013;0;0.012987013;0.038961039;0.935064935;0;0
103;5;0;0;0;0;0;0;0
103;6;0;0;0;0;0;0;0
104;0;0.892307692;0.061538462;0.015384615;0.015384615;0.015384615;0;0
104;1;0.037037037;0.851851852;0.111111111;0;0;0;0
104;2;0.009345794;0.028037383;0.869158879;0.08411215;0.009345794;0;0
104;3;0.009708738;0.009708738;0.038834951;0.873786408;0.067961165;0;0
104;4;0;0.011363636;0.011363636;0.079545455;0.897727273;0;0
104;5;0;0;0;0;0;0;0
104;6;0;0;0;0;0;0;0
105;0;0.920634921;0.047619048;0.015873016;0.015873016;0;0;0
105;1;0.025641026;0.756410256;0.192307692;0.012820513;0.012820513;0;0
105;2;0;0.083333333;0.768518519;0.12037037;0.027777778;0;0
105;3;0;0.009345794;0.112149533;0.794392523;0.08411215;0;0
105;4;0;0;0.022727273;0.068181818;0.909090909;0;0
105;5;0;0;0;0;0;0;0
105;6;0;0;0;0;0;0;0
106;0;0.866666667;0.083333333;0;0;0.05;0;0
106;1;0.041666667;0.805555556;0.152777778;0;0;0;0
106;2;0;0.017699115;0.867256637;0.097345133;0.017699115;0;0
106;3;0;0.028301887;0.08490566;0.839622642;0.047169811;0;0
106;4;0;0;0.010752688;0.075268817;0.913978495;0;0
106;5;0;0;0;0;0;0;0
106;6;0;0;0;0;0;0;0
107;0;0.945454545;0.036363636;0.018181818;0;0;0;0
107;1;0.029411765;0.794117647;0.132352941;0.044117647;0;0;0
107;2;0.008403361;0.033613445;0.848739496;0.084033613;0.025210084;0;0
107;3;0;0.009345794;0.102803738;0.822429907;0.065420561;0;0
107;4;0;0.010526316;0.021052632;0.094736842;0.873684211;0;0
107;5;0;0;0;0;0;0;0
107;6;0;0;0;0;0;0;0
108;0;0.745454545;0.090909091;0.090909091;0.054545455;0.018181818;0;0
108;1;0.080645161;0.677419355;0.177419355;0.048387097;0.016129032;0;0
108;2;0.008064516;0.040322581;0.766129032;0.137096774;0.048387097;0;0
108;3;0.009090909;0.018181818;0.072727273;0.818181818;0.081818182;0;0
108;4;0;0.021505376;0.032258065;0.075268817;0.870967742;0;0
108;5;0;0;0;0;0;0;0
108;6;0;0;0;0;0;0;0
109;0;0.895833333;0.0625;0.020833333;0.020833333;0;0;0
109;1;0.035714286;0.785714286;0.071428571;0.071428571;0.035714286;0;0
109;2;0;0.024590164;0.852459016;0.090163934;0.032786885;0;0
109;3;0;0;0.025;0.866666667;0.108333333;0;0
109;4;0;0;0.010204082;0.091836735;0.897959184;0;0
109;5;0;0;0;0;0;0;0
109;6;0;0;0;0;0;0;0
110;0;0.977777778;0;0;0.022222222;0;0;0
110;1;0;0.9;0.08;0.02;0;0;0
110;2;0;0.026548673;0.814159292;0.14159292;0.017699115;0;0
110;3;0;0.015503876;0.046511628;0.852713178;0.085271318;0;0
110;4;0.009345794;0;0.009345794;0.046728972;0.934579439;0;0
110;5;0;0;0;0;0;0;0
110;6;0;0;0;0;0;0;0
111;0;0.933333333;0.066666667;0;0;0;0;0
111;1;0.08;0.72;0.16;0.04;0;0;0
111;2;0;0.058252427;0.776699029;0.126213592;0.038834951;0;0
111;3;0.007518797;0.030075188;0.060150376;0.819548872;0.082706767;0;0
111;4;0;0.017699115;0;0.044247788;0.938053097;0;0
111;5;0;0;0;0;0;0;0
111;6;0;0;0;0;0;0;0
112;0;0.957446809;0.042553191;0;0;0;0;0
112;1;0.019607843;0.862745098;0.098039216;0.019607843;0;0;0
112;2;0;0.03125;0.875;0.083333333;0.010416667;0;0
112;3;0;0;0.046511628;0.906976744;0.046511628;0;0
112;4;0.008264463;0;0.016528926;0.066115702;0.909090909;0;0
112;5;0;0;0;0;0;0;0
112;6;0;0;0;0;0;0;0
113;0;0.978723404;0.021276596;0;0;0;0;0
113;1;0.06122449;0.714285714;0.183673469;0.040816327;0;0;0
113;2;0;0.06185567;0.87628866;0.051546392;0.010309278;0;0
113;3;0;0.02238806;0.029850746;0.850746269;0.097014925;0;0
113;4;0.008547009;0.008547009;0;0.068376068;0.914529915;0;0
113;5;0;0;0;0;0;0;0
113;6;0;0;0;0;0;0;0
114;0;0.86;0.14;0;0;0;0;0
114;1;0.152173913;0.543478261;0.173913043;0.086956522;0.043478261;0;0
114;2;0.020408163;0.142857143;0.673469388;0.12244898;0.040816327;0;0
114;3;0;0;0.100775194;0.751937984;0.147286822;0;0
114;4;0.008264463;0.016528926;0.008264463;0.148760331;0.818181818;0;0
114;5;0;0;0;0;0;0;0
114;6;0;0;0;0;0;0;0
115;0;0.924528302;0.075471698;0;0;0;0;0
115;1;0.0625;0.75;0.125;0.020833333;0.041666667;0;0
115;2;0;0.034090909;0.897727273;0.056818182;0.011363636;0;0
115;3;0.007633588;0.007633588;0.030534351;0.893129771;0.061068702;0;0
115;4;0;0;0.016129032;0.040322581;0.943548387;0;0
115;5;0;0;0;0;0;0;0
115;6;0;0;0;0;0;0;0
116;0;0.962264151;0.018867925;0.018867925;0;0;0;0
116;1;0.068181818;0.75;0.136363636;0.022727273;0.022727273;0;0
116;2;0.021978022;0.032967033;0.835164835;0.10989011;0;0;0
116;3;0.0078125;0;0.046875;0.890625;0.0546875;0;0
116;4;0;0;0;0.0625;0.9375;0;0
116;5;0;0;0;0;0;0;0
116;6;0;0;0;0;0;0;0
117;0;0.964912281;0.01754386;0;0;0.01754386;0;0
117;1;0.054054054;0.756756757;0.162162162;0.027027027;0;0;0
117;2;0.02247191;0.06741573;0.820224719;0.078651685;0.011235955;0;0
117;3;0;0.015037594;0.090225564;0.827067669;0.067669173;0;0
117;4;0;0;0.015625;0.0703125;0.9140625;0;0
117;5;0;0;0;0;0;0;0
117;6;0;0;0;0;0;0;0
118;0;0.966101695;0.016949153;0.016949153;0;0;0;0
118;1;0.027027027;0.837837838;0.108108108;0.027027027;0;0;0
118;2;0.021505376;0.010752688;0.903225806;0.064516129;0;0;0
118;3;0;0.007874016;0.078740157;0.897637795;0.015748031;0;0
118;4;0;0;0;0.0703125;0.9296875;0;0
118;5;0;0;0;0;0;0;0
118;6;0;0;0;0;0;0;0
119;0;0.933333333;0.05;0.016666667;0;0;0;0
119;1;0.088235294;0.735294118;0.117647059;0.058823529;0;0;0
119;2;0.01010101;0.04040404;0.818181818;0.131313131;0;0;0
119;3;0;0.015384615;0.092307692;0.838461538;0.053846154;0;0
119;4;0;0;0.008264463;0.099173554;0.892561983;0;0
119;5;0;0;0;0;0;0;0
119;6;0;0;0;0;0;0;0
120;0;0.95;0.05;0;0;0;0;0
120;1;0.117647059;0.735294118;0.088235294;0.058823529;0;0;0
120;2;0.03030303;0.060606061;0.757575758;0.131313131;0.02020202;0;0
120;3;0;0.014705882;0.161764706;0.735294118;0.088235294;0;0
120;4;0;0.008695652;0.026086957;0.086956522;0.87826087;0;0
120;5;0;0;0;0;0;0;0
120;6;0;0;0;0;0;0;0
121;0;0.90625;0.03125;0;0.03125;0.03125;0;0
121;1;0.054054054;0.864864865;0.081081081;0;0;0;0
121;2;0.009708738;0.038834951;0.873786408;0.077669903;0;0;0
121;3;0;0;0.032;0.912;0.056;0;0
121;4;0;0;0;0.060869565;0.939130435;0;0
121;5;0;0;0;0;0;0;0
121;6;0;0;0;0;0;0;0
122;0;1;0;0;0;0;0;0
122;1;0.026315789;0.789473684;0.157894737;0;0.026315789;0;0
122;2;0.010309278;0.072164948;0.804123711;0.113402062;0;0;0
122;3;0;0.015267176;0.053435115;0.908396947;0.022900763;0;0
122;4;0;0;0.017094017;0.068376068;0.914529915;0;0
122;5;0;0;0;0;0;0;0
122;6;0;0;0;0;0;0;0
123;0;0.952380952;0.031746032;0;0;0.015873016;0;0
123;1;0.051282051;0.923076923;0.025641026;0;0;0;0
123;2;0;0.053763441;0.870967742;0.064516129;0.010752688;0;0
123;3;0;0.014492754;0.094202899;0.84057971;0.050724638;0;0
123;4;0;0;0.009009009;0.063063063;0.927927928;0;0
123;5;0;0;0;0;0;0;0
123;6;0;0;0;0;0;0;0
124;0;0.967741935;0.016129032;0.016129032;0;0;0;0
124;1;0.044444444;0.911111111;0.044444444;0;0;0;0
124;2;0.020833333;0.03125;0.90625;0.041666667;0;0;0
124;3;0;0.007751938;0.031007752;0.899224806;0.062015504;0;0
124;4;0;0.008928571;0;0.035714286;0.955357143;0;0
124;5;0;0;0;0;0;0;0
124;6;0;0;0;0;0;0;0
125;0;0.921875;0.046875;0.015625;0;0.015625;0;0
125;1;0.063829787;0.787234043;0.106382979;0.021276596;0.021276596;0;0
125;2;0.010638298;0.031914894;0.872340426;0.085106383;0;0;0
125;3;0;0.008064516;0.112903226;0.814516129;0.064516129;0;0
125;4;0;0;0.008695652;0.095652174;0.895652174;0;0
125;5;0;0;0;0;0;0;0
125;6;0;0;0;0;0;0;0
126;0;0.936507937;0.031746032;0.015873016;0.015873016;0;0;0
126;1;0.113636364;0.704545455;0.159090909;0.022727273;0;0;0
126;2;0.009708738;0.126213592;0.786407767;0.067961165;0.009708738;0;0
126;3;0;0.008264463;0.090909091;0.79338843;0.107438017;0;0
126;4;0;0;0.026548673;0.115044248;0.85840708;0;0
126;5;0;0;0;0;0;0;0
126;6;0;0;0;0;0;0;0
127;0;0.892307692;0.092307692;0.015384615;0;0;0;0
127;1;0.021276596;0.872340426;0.106382979;0;0;0;0
127;2;0;0.058252427;0.893203883;0.048543689;0;0;0
127;3;0;0.008474576;0.076271186;0.847457627;0.06779661;0;0
127;4;0;0;0.009009009;0.081081081;0.90990991;0;0
127;5;0;0;0;0;0;0;0
127;6;0;0;0;0;0;0;0
128;0;0.966101695;0.033898305;0;0;0;0;0
128;1;0.018518519;0.833333333;0.092592593;0.018518519;0.037037037;0;0
128;2;0;0.037037037;0.907407407;0.055555556;0;0;0
128;3;0;0;0.140350877;0.824561404;0.035087719;0;0
128;4;0;0;0.018348624;0.082568807;0.899082569;0;0
128;5;0;0;0;0;0;0;0
128;6;0;0;0;0;0;0;0
129;0;0.965517241;0.034482759;0;0;0;0;0
129;1;0.098039216;0.823529412;0.078431373;0;0;0;0
129;2;0.008264463;0.049586777;0.884297521;0.049586777;0.008264463;0;0
129;3;0.009090909;0.009090909;0.118181818;0.790909091;0.072727273;0;0
129;4;0;0;0.019230769;0.182692308;0.798076923;0;0
129;5;0;0;0;0;0;0;0
129;6;0;0;0;0;0;0;0
130;0;0.952380952;0.015873016;0.015873016;0.015873016;0;0;0
130;1;0;0.921568627;0.078431373;0;0;0;0
130;2;0.007936508;0.063492063;0.904761905;0.023809524;0;0;0
130;3;0;0.026785714;0.089285714;0.848214286;0.035714286;0;0
130;4;0;0;0.043478261;0.065217391;0.891304348;0;0
130;5;0;0;0;0;0;0;0
130;6;0;0;0;0;0;0;0
131;0;0.918032787;0.032786885;0;0.032786885;0.016393443;0;0
131;1;0.050847458;0.881355932;0.06779661;0;0;0;0
131;2;0.022556391;0.135338346;0.781954887;0.060150376;0;0;0
131;3;0;0.028571429;0.228571429;0.723809524;0.019047619;0;0
131;4;0;0.023255814;0.069767442;0.23255814;0.674418605;0;0
131;5;0;0;0;0;0;0;0
131;6;0;0;0;0;0;0;0
132;0;0.903225806;0.080645161;0.016129032;0;0;0;0
132;1;0.155844156;0.675324675;0.142857143;0.025974026;0;0;0
132;2;0.057971014;0.123188406;0.760869565;0.050724638;0.007246377;0;0
132;3;0.028301887;0.066037736;0.301886792;0.537735849;0.066037736;0;0
132;4;0.032786885;0.016393443;0.147540984;0.196721311;0.606557377;0;0
132;5;0;0;0;0;0;0;0
132;6;0;0;0;0;0;0;0
133;0;0.962962963;0.012345679;0.024691358;0;0;0;0
133;1;0.048780488;0.902439024;0.036585366;0;0.012195122;0;0
133;2;0;0.069620253;0.911392405;0.018987342;0;0;0
133;3;0;0;0.064102564;0.91025641;0.025641026;0;0
133;4;0;0;0;0.088888889;0.911111111;0;0
133;5;0;0;0;0;0;0;0
133;6;0;0;0;0;0;0;0
134;0;0.975609756;0.024390244;0;0;0;0;0
134;1;0.081395349;0.895348837;0.011627907;0.011627907;0;0;0
134;2;0.019480519;0.12987013;0.811688312;0.038961039;0;0;0
134;3;0;0.012820513;0.179487179;0.743589744;0.064102564;0;0
134;4;0;0;0.045454545;0.181818182;0.772727273;0;0
134;5;0;0;0;0;0;0;0
134;6;0;0;0;0;0;0;0
135;0;0.955555556;0.011111111;0.033333333;0;0;0;0
135;1;0.13;0.84;0.02;0.01;0;0;0
135;2;0.014084507;0.126760563;0.845070423;0.014084507;0;0;0
135;3;0;0.04109589;0.232876712;0.684931507;0.04109589;0;0
135;4;0;0.025641026;0.025641026;0.179487179;0.769230769;0;0
135;5;0;0;0;0;0;0;0
135;6;0;0;0;0;0;0;0
136;0;0.940594059;0.059405941;0;0;0;0;0
136;1;0.168224299;0.813084112;0.018691589;0;0;0;0
136;2;0.013986014;0.090909091;0.867132867;0.027972028;0;0;0
136;3;0;0.033333333;0.133333333;0.833333333;0;0;0
136;4;0;0;0.03030303;0.121212121;0.848484848;0;0
136;5;0;0;0;0;0;0;0
136;6;0;0;0;0;0;0;0
137;0;0.947826087;0.034782609;0.017391304;0;0;0;0
137;1;0.148148148;0.814814815;0.027777778;0.009259259;0;0;0
137;2;0.044444444;0.125925926;0.822222222;0.007407407;0;0;0
137;3;0;0;0.206896552;0.775862069;0.017241379;0;0
137;4;0;0;0.035714286;0.142857143;0.821428571;0;0
137;5;0;0;0;0;0;0;0
137;6;0;0;0;0;0;0;0
138;0;0.938931298;0.038167939;0.022900763;0;0;0;0
138;1;0.211009174;0.752293578;0.027522936;0.009174312;0;0;0
138;2;0.03875969;0.248062016;0.689922481;0.023255814;0;0;0
138;3;0;0.117647059;0.333333333;0.529411765;0.019607843;0;0
138;4;0;0;0.208333333;0.25;0.541666667;0;0
138;5;0;0;0;0;0;0;0
138;6;0;0;0;0;0;0;0
139;0;0.947019868;0.033112583;0.01986755;0;0;0;0
139;1;0.168;0.792;0.04;0;0;0;0
139;2;0.042735043;0.153846154;0.794871795;0.008547009;0;0;0
139;3;0;0.027027027;0.297297297;0.648648649;0.027027027;0;0
139;4;0;0;0.142857143;0.071428571;0.785714286;0;0
139;5;0;0;0;0;0;0;0
139;6;0;0;0;0;0;0;0
140;0;0.964497041;0.017751479;0.017751479;0;0;0;0
140;1;0.203252033;0.764227642;0.032520325;0;0;0;0
140;2;0.052631579;0.236842105;0.692982456;0.01754386;0;0;0
140;3;0;0.076923077;0.192307692;0.692307692;0.038461538;0;0
140;4;0;0;0.166666667;0.25;0.583333333;0;0
140;5;0;0;0;0;0;0;0
140;6;0;0;0;0;0;0;0
141;0;0.963917526;0.030927835;0.005154639;0;0;0;0
141;1;0.198412698;0.761904762;0.03968254;0;0;0;0
141;2;0.043010753;0.225806452;0.731182796;0;0;0;0
141;3;0.086956522;0.130434783;0.260869565;0.47826087;0.043478261;0;0
141;4;0;0;0;0.125;0.875;0;0
141;5;0;0;0;0;0;0;0
141;6;0;0;0;0;0;0;0
142;0;0.97706422;0.018348624;0.004587156;0;0;0;0
142;1;0.198412698;0.761904762;0.031746032;0.007936508;0;0;0
142;2;0.075;0.15;0.75;0.025;0;0;0
142;3;0.083333333;0.083333333;0.166666667;0.666666667;0;0;0
142;4;0;0.25;0;0;0.75;0;0
142;5;0;0;0;0;0;0;0
142;6;0;0;0;0;0;0;0
143;0;0.971428571;0.024489796;0.004081633;0;0;0;0
143;1;0.243478261;0.739130435;0.008695652;0.008695652;0;0;0
143;2;0.014925373;0.164179104;0.820895522;0;0;0;0
143;3;0.090909091;0.090909091;0.272727273;0.545454545;0;0;0
143;4;0;0;0;0.333333333;0.666666667;0;0
143;5;0;0;0;0;0;0;0
143;6;0;0;0;0;0;0;0
144;0;0.973880597;0.02238806;0.003731343;0;0;0;0
144;1;0.349514563;0.59223301;0.038834951;0.019417476;0;0;0
144;2;0.033333333;0.366666667;0.583333333;0.016666667;0;0;0
144;3;0.111111111;0.333333333;0.111111111;0.444444444;0;0;0
144;4;0;0;0;0;1;0;0
144;5;0;0;0;0;0;0;0
144;6;0;0;0;0;0;0;0
