Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
83;3;0.008196721;0.016393443;0.06557377;0.909836066;0;0;0
83;4;0;0;0;0;0;0;0
83;5;0;0;0;0;0;0;0
83;6;0;0;0;0;0;0;0
84;0;0.888888889;0.074074074;0.021164021;0.015873016;0;0;0
84;1;0.080213904;0.823529412;0.07486631;0.021390374;0;0;0
84;2;0.052631579;0.057894737;0.821052632;0.068421053;0;0;0
84;3;0;0.024390244;0.097560976;0.87804878;0;0;0
84;4;0;0;0;0;0;0;0
84;5;0;0;0;0;0;0;0
84;6;0;0;0;0;0;0;0
85;0;0.943005181;0.03626943;0.015544041;0.005181347;0;0;0
85;1;0.054945055;0.862637363;0.082417582;0;0;0;0
85;2;0.016129032;0.064516129;0.887096774;0.032258065;0;0;0
85;3;0.0078125;0.0078125;0.078125;0.90625;0;0;0
85;4;0;0;0;0;0;0;0
85;5;0;0;0;0;0;0;0
85;6;0;0;0;0;0;0;0
86;0;0.933673469;0.045918367;0.020408163;0;0;0;0
86;1;0.039548023;0.920903955;0.033898305;0.005649718;0;0;0
86;2;0.015544041;0.062176166;0.880829016;0.041450777;0;0;0
86;3;0.008130081;0.016260163;0.089430894;0.886178862;0;0;0
86;4;0;0;0;0;0;0;0
86;5;0;0;0;0;0;0;0
86;6;0;0;0;0;0;0;0
87;0;0.932989691;0.067010309;0;0;0;0;0
87;1;0.059139785;0.838709677;0.091397849;0.010752688;0;0;0
87;2;0.005235602;0.078534031;0.837696335;0.078534031;0;0;0
87;3;0;0.033898305;0.101694915;0.86440678;0;0;0
87;4;0;0;0;0;0;0;0
87;5;0;0;0;0;0;0;0
87;6;0;0;0;0;0;0;0
88;0;0.958549223;0.041450777;0;0;0;0;0
88;1;0.074468085;0.877659574;0.042553191;0.005319149;0;0;0
88;2;0.015873016;0.058201058;0.894179894;0.031746032;0;0;0
88;3;0;0;0.058823529;0.941176471;0;0;0
88;4;0;0;0;0;0;0;0
88;5;0;0;0;0;0;0;0
88;6;0;0;0;0;0;0;0
89;0;0.925742574;0.064356436;0.004950495;0.004950495;0;0;0
89;1;0.054347826;0.847826087;0.092391304;0.005434783;0;0;0
89;2;0;0.043478261;0.923913043;0.032608696;0;0;0
89;3;0.008403361;0.008403361;0.084033613;0.899159664;0;0;0
89;4;0;0;0;0;0;0;0
89;5;0;0;0;0;0;0;0
89;6;0;0;0;0;0;0;0
90;0;0.888888889;0.075757576;0.035353535;0;0;0;0
90;1;0.106741573;0.831460674;0.056179775;0.005617978;0;0;0
90;2;0.02020202;0.070707071;0.838383838;0.070707071;0;0;0
90;3;0.017391304;0.017391304;0.095652174;0.869565217;0;0;0
90;4;0;0;0;0;0;0;0
90;5;0;0;0;0;0;0;0
90;6;0;0;0;0;0;0;0
91;0;0.900497512;0.059701493;0.024875622;0.014925373;0;0;0
91;1;0.061452514;0.877094972;0.055865922;0.005586592;0;0;0
91;2;0.010309278;0.067010309;0.891752577;0.030927835;0;0;0
91;3;0.017391304;0.026086957;0.07826087;0.87826087;0;0;0
91;4;0;0;0;0;0;0;0
91;5;0;0;0;0;0;0;0
91;6;0;0;0;0;0;0;0
92;0;0.959183673;0.025510204;0.015306122;0;0;0;0
92;1;0.037837838;0.891891892;0.054054054;0.016216216;0;0;0
92;2;0.010152284;0.045685279;0.883248731;0.060913706;0;0;0
92;3;0;0;0.099099099;0.900900901;0;0;0
92;4;0;0;0;0;0;0;0
92;5;0;0;0;0;0;0;0
92;6;0;0;0;0;0;0;0
93;0;0.908629442;0.07106599;0.020304569;0;0;0;0
93;1;0.016759777;0.893854749;0.078212291;0.011173184;0;0;0
93;2;0.01010101;0.04040404;0.909090909;0.04040404;0;0;0
93;3;0.017391304;0.017391304;0.052173913;0.913043478;0;0;0
93;4;0;0;0;0;0;0;0
93;5;0;0;0;0;0;0;0
93;6;0;0;0;0;0;0;0
94;0;0.940860215;0.032258065;0.016129032;0.010752688;0;0;0
94;1;0.02173913;0.902173913;0.065217391;0.010869565;0;0;0
94;2;0.009803922;0.009803922;0.941176471;0.039215686;0;0;0
94;3;0;0.017391304;0.026086957;0.956521739;0;0;0
94;4;0;0;0;0;0;0;0
94;5;0;0;0;0;0;0;0
94;6;0;0;0;0;0;0;0
95;0;0.955801105;0.027624309;0.011049724;0.005524862;0;0;0
95;1;0.039772727;0.892045455;0.056818182;0.011363636;0;0;0
95;2;0.014285714;0.052380952;0.857142857;0.076190476;0;0;0
95;3;0;0;0.073770492;0.926229508;0;0;0
95;4;0;0;0;0;0;0;0
95;5;0;0;0;0;0;0;0
95;6;0;0;0;0;0;0;0
96;0;0.841530055;0.109289617;0.027322404;0.021857923;0;0;0
96;1;0.10982659;0.693641618;0.173410405;0.023121387;0;0;0
96;2;0.004975124;0.059701493;0.810945274;0.124378109;0;0;0
96;3;0;0.037878788;0.128787879;0.833333333;0;0;0
96;4;0;0;0;0;0;0;0
96;5;0;0;0;0;0;0;0
96;6;0;0;0;0;0;0;0
97;0;0.942528736;0.040229885;0.011494253;0.005747126;0;0;0
97;1;0.031847134;0.898089172;0.070063694;0;0;0;0
97;2;0.004651163;0.023255814;0.953488372;0.018604651;0;0;0
97;3;0;0;0.034965035;0.965034965;0;0;0
97;4;0;0;0;0;0;0;0
97;5;0;0;0;0;0;0;0
97;6;0;0;0;0;0;0;0
98;0;0.935294118;0.052941176;0.011764706;0;0;0;0
98;1;0.026143791;0.882352941;0.078431373;0.013071895;0;0;0
98;2;0.004484305;0.035874439;0.910313901;0.049327354;0;0;0
98;3;0.006993007;0;0.034965035;0.958041958;0;0;0
98;4;0;0;0;0;0;0;0
98;5;0;0;0;0;0;0;0
98;6;0;0;0;0;0;0;0
99;0;0.915151515;0.048484848;0.024242424;0.012121212;0;0;0
99;1;0.026315789;0.848684211;0.111842105;0.013157895;0;0;0
99;2;0.009009009;0.045045045;0.900900901;0.045045045;0;0;0
99;3;0.006666667;0.02;0.053333333;0.92;0;0;0
99;4;0;0;0;0;0;0;0
99;5;0;0;0;0;0;0;0
99;6;0;0;0;0;0;0;0
100;0;0.911392405;0.044303797;0.037974684;0.006329114;0;0;0
100;1;0.026666667;0.866666667;0.1;0.006666667;0;0;0
100;2;0.004366812;0.034934498;0.899563319;0.061135371;0;0;0
100;3;0;0;0.046052632;0.953947368;0;0;0
100;4;0;0;0;0;0;0;0
100;5;0;0;0;0;0;0;0
100;6;0;0;0;0;0;0;0
101;0;0.919463087;0.060402685;0.013422819;0.006711409;0;0;0
101;1;0.034482759;0.889655172;0.075862069;0;0;0;0
101;2;0.008547009;0.02991453;0.91025641;0.051282051;0;0;0
101;3;0;0.00621118;0.049689441;0.944099379;0;0;0
101;4;0;0;0;0;0;0;0
101;5;0;0;0;0;0;0;0
101;6;0;0;0;0;0;0;0
102;0;0.847222222;0.125;0.027777778;0;0;0;0
102;1;0.054794521;0.787671233;0.102739726;0.054794521;0;0;0
102;2;0.008547009;0.05982906;0.799145299;0.132478632;0;0;0
102;3;0;0;0.060606061;0.939393939;0;0;0
102;4;0;0;0;0;0;0;0
102;5;0;0;0;0;0;0;0
102;6;0;0;0;0;0;0;0
103;0;0.871212121;0.098484848;0.015151515;0.015151515;0;0;0
103;1;0.027210884;0.768707483;0.156462585;0.047619048;0;0;0
103;2;0;0.046296296;0.888888889;0.064814815;0;0;0
103;3;0;0.010309278;0.036082474;0.953608247;0;0;0
103;4;0;0;0;0;0;0;0
103;5;0;0;0;0;0;0;0
103;6;0;0;0;0;0;0;0
104;0;0.890756303;0.067226891;0.025210084;0.016806723;0;0;0
104;1;0.043478261;0.862318841;0.094202899;0;0;0;0
104;2;0;0.040178571;0.870535714;0.089285714;0;0;0
104;3;0.004807692;0;0.057692308;0.9375;0;0;0
104;4;0;0;0;0;0;0;0
104;5;0;0;0;0;0;0;0
104;6;0;0;0;0;0;0;0
105;0;0.884955752;0.097345133;0.017699115;0;0;0;0
105;1;0.029411765;0.823529412;0.125;0.022058824;0;0;0
105;2;0.00896861;0.044843049;0.860986547;0.085201794;0;0;0
105;3;0;0.00921659;0.064516129;0.926267281;0;0;0
105;4;0;0;0;0;0;0;0
105;5;0;0;0;0;0;0;0
105;6;0;0;0;0;0;0;0
106;0;0.933962264;0.018867925;0.018867925;0.028301887;0;0;0
106;1;0.022222222;0.881481481;0.081481481;0.014814815;0;0;0
106;2;0.013333333;0.044444444;0.884444444;0.057777778;0;0;0
106;3;0;0.004484305;0.062780269;0.932735426;0;0;0
106;4;0;0;0;0;0;0;0
106;5;0;0;0;0;0;0;0
106;6;0;0;0;0;0;0;0
107;0;0.857142857;0.095238095;0.038095238;0.00952381;0;0;0
107;1;0.03030303;0.825757576;0.128787879;0.015151515;0;0;0
107;2;0.004424779;0.053097345;0.884955752;0.057522124;0;0;0
107;3;0.008849558;0.004424779;0.079646018;0.907079646;0;0;0
107;4;0;0;0;0;0;0;0
107;5;0;0;0;0;0;0;0
107;6;0;0;0;0;0;0;0
108;0;0.87628866;0.103092784;0.020618557;0;0;0;0
108;1;0.03030303;0.803030303;0.113636364;0.053030303;0;0;0
108;2;0.0041841;0.058577406;0.832635983;0.10460251;0;0;0
108;3;0.004524887;0.013574661;0.054298643;0.92760181;0;0;0
108;4;0;0;0;0;0;0;0
108;5;0;0;0;0;0;0;0
108;6;0;0;0;0;0;0;0
109;0;0.945054945;0.043956044;0.010989011;0;0;0;0
109;1;0.037593985;0.872180451;0.082706767;0.007518797;0;0;0
109;2;0;0.048245614;0.877192982;0.074561404;0;0;0
109;3;0;0.016877637;0.05907173;0.924050633;0;0;0
109;4;0;0;0;0;0;0;0
109;5;0;0;0;0;0;0;0
109;6;0;0;0;0;0;0;0
110;0;0.934065934;0.065934066;0;0;0;0;0
110;1;0.02962963;0.903703704;0.044444444;0.022222222;0;0;0
110;2;0.013274336;0.039823009;0.876106195;0.07079646;0;0;0
110;3;0.008438819;0.016877637;0.063291139;0.911392405;0;0;0
110;4;0;0;0;0;0;0;0
110;5;0;0;0;0;0;0;0
110;6;0;0;0;0;0;0;0
111;0;0.925531915;0.031914894;0.021276596;0.021276596;0;0;0
111;1;0.028368794;0.773049645;0.170212766;0.028368794;0;0;0
111;2;0.00456621;0.068493151;0.844748858;0.082191781;0;0;0
111;3;0.008510638;0.008510638;0.038297872;0.944680851;0;0;0
111;4;0;0;0;0;0;0;0
111;5;0;0;0;0;0;0;0
111;6;0;0;0;0;0;0;0
112;0;0.936170213;0.053191489;0.010638298;0;0;0;0
112;1;0.031007752;0.860465116;0.085271318;0.023255814;0;0;0
112;2;0;0.063636364;0.913636364;0.022727273;0;0;0
112;3;0;0.008130081;0.06504065;0.926829268;0;0;0
112;4;0;0;0;0;0;0;0
112;5;0;0;0;0;0;0;0
112;6;0;0;0;0;0;0;0
113;0;0.858695652;0.108695652;0.032608696;0;0;0;0
113;1;0.083333333;0.848484848;0.068181818;0;0;0;0
113;2;0.017467249;0.030567686;0.917030568;0.034934498;0;0;0
113;3;0;0.008474576;0.050847458;0.940677966;0;0;0
113;4;0;0;0;0;0;0;0
113;5;0;0;0;0;0;0;0
113;6;0;0;0;0;0;0;0
114;0;0.840425532;0.106382979;0.031914894;0.021276596;0;0;0
114;1;0.045801527;0.748091603;0.152671756;0.053435115;0;0;0
114;2;0.008547009;0.085470085;0.777777778;0.128205128;0;0;0
114;3;0;0.017391304;0.113043478;0.869565217;0;0;0
114;4;0;0;0;0;0;0;0
114;5;0;0;0;0;0;0;0
114;6;0;0;0;0;0;0;0
115;0;0.91954023;0.034482759;0.022988506;0.022988506;0;0;0
115;1;0.022727273;0.863636364;0.075757576;0.037878788;0;0;0
115;2;0.004329004;0.021645022;0.926406926;0.047619048;0;0;0
115;3;0;0.016736402;0.025104603;0.958158996;0;0;0
115;4;0;0;0;0;0;0;0
115;5;0;0;0;0;0;0;0
115;6;0;0;0;0;0;0;0
116;0;0.857142857;0.083333333;0.047619048;0.011904762;0;0;0
116;1;0.047619048;0.912698413;0.031746032;0.007936508;0;0;0
116;2;0;0.051724138;0.88362069;0.064655172;0;0;0
116;3;0;0.012145749;0.052631579;0.935222672;0;0;0
116;4;0;0;0;0;0;0;0
116;5;0;0;0;0;0;0;0
116;6;0;0;0;0;0;0;0
117;0;0.961538462;0.038461538;0;0;0;0;0
117;1;0.065693431;0.839416058;0.087591241;0.00729927;0;0;0
117;2;0.017699115;0.039823009;0.880530973;0.061946903;0;0;0
117;3;0;0.012096774;0.076612903;0.911290323;0;0;0
117;4;0;0;0;0;0;0;0
117;5;0;0;0;0;0;0;0
117;6;0;0;0;0;0;0;0
118;0;0.931818182;0.045454545;0.022727273;0;0;0;0
118;1;0.038461538;0.923076923;0.038461538;0;0;0;0
118;2;0.008695652;0.039130435;0.917391304;0.034782609;0;0;0
118;3;0.004149378;0;0.058091286;0.937759336;0;0;0
118;4;0;0;0;0;0;0;0
118;5;0;0;0;0;0;0;0
118;6;0;0;0;0;0;0;0
119;0;0.933333333;0.022222222;0.033333333;0.011111111;0;0;0
119;1;0.022556391;0.909774436;0.060150376;0.007518797;0;0;0
119;2;0;0.038793103;0.918103448;0.043103448;0;0;0
119;3;0;0.008547009;0.047008547;0.944444444;0;0;0
119;4;0;0;0;0;0;0;0
119;5;0;0;0;0;0;0;0
119;6;0;0;0;0;0;0;0
120;0;0.954022989;0.034482759;0;0.011494253;0;0;0
120;1;0.082089552;0.798507463;0.111940299;0.007462687;0;0;0
120;2;0.012765957;0.05106383;0.855319149;0.080851064;0;0;0
120;3;0;0.008583691;0.08583691;0.905579399;0;0;0
120;4;0;0;0;0;0;0;0
120;5;0;0;0;0;0;0;0
120;6;0;0;0;0;0;0;0
121;0;0.907216495;0.082474227;0.010309278;0;0;0;0
121;1;0.024193548;0.870967742;0.096774194;0.008064516;0;0;0
121;2;0;0.046610169;0.889830508;0.063559322;0;0;0
121;3;0;0.004310345;0.038793103;0.956896552;0;0;0
121;4;0;0;0;0;0;0;0
121;5;0;0;0;0;0;0;0
121;6;0;0;0;0;0;0;0
122;0;0.934065934;0.054945055;0.010989011;0;0;0;0
122;1;0.0390625;0.8359375;0.1015625;0.0234375;0;0;0
122;2;0;0.034482759;0.909482759;0.056034483;0;0;0
122;3;0;0.004201681;0.06302521;0.932773109;0;0;0
122;4;0;0;0;0;0;0;0
122;5;0;0;0;0;0;0;0
122;6;0;0;0;0;0;0;0
123;0;0.933333333;0.044444444;0;0.022222222;0;0;0
123;1;0.033057851;0.826446281;0.099173554;0.041322314;0;0;0
123;2;0;0.041666667;0.904166667;0.054166667;0;0;0
123;3;0;0.008403361;0.06302521;0.928571429;0;0;0
123;4;0;0;0;0;0;0;0
123;5;0;0;0;0;0;0;0
123;6;0;0;0;0;0;0;0
124;0;0.943181818;0;0.034090909;0.022727273;0;0;0
124;1;0.017241379;0.948275862;0.017241379;0.017241379;0;0;0
124;2;0;0.024590164;0.926229508;0.049180328;0;0;0
124;3;0;0;0.037344398;0.962655602;0;0;0
124;4;0;0;0;0;0;0;0
124;5;0;0;0;0;0;0;0
124;6;0;0;0;0;0;0;0
125;0;0.905882353;0.070588235;0.023529412;0;0;0;0
125;1;0.017241379;0.887931034;0.068965517;0.025862069;0;0;0
125;2;0.004166667;0.070833333;0.8875;0.0375;0;0;0
125;3;0;0.008064516;0.072580645;0.919354839;0;0;0
125;4;0;0;0;0;0;0;0
125;5;0;0;0;0;0;0;0
125;6;0;0;0;0;0;0;0
126;0;0.8875;0.0625;0.0375;0.0125;0;0;0
126;1;0.0546875;0.8125;0.1015625;0.03125;0;0;0
126;2;0.012448133;0.062240664;0.883817427;0.041493776;0;0;0
126;3;0;0.016666667;0.141666667;0.841666667;0;0;0
126;4;0;0;0;0;0;0;0
126;5;0;0;0;0;0;0;0
126;6;0;0;0;0;0;0;0
127;0;0.975308642;0.012345679;0.012345679;0;0;0;0
127;1;0.0390625;0.90625;0.046875;0.0078125;0;0;0
127;2;0.011406844;0.007604563;0.927756654;0.053231939;0;0;0
127;3;0;0;0.101382488;0.898617512;0;0;0
127;4;0;0;0;0;0;0;0
127;5;0;0;0;0;0;0;0
127;6;0;0;0;0;0;0;0
128;0;0.965517241;0.022988506;0.011494253;0;0;0;0
128;1;0.025210084;0.915966387;0.050420168;0.008403361;0;0;0
128;2;0.003663004;0.025641026;0.941391941;0.029304029;0;0;0
128;3;0;0.014285714;0.080952381;0.904761905;0;0;0
128;4;0;0;0;0;0;0;0
128;5;0;0;0;0;0;0;0
128;6;0;0;0;0;0;0;0
129;0;0.897727273;0.090909091;0.011363636;0;0;0;0
129;1;0.049586777;0.859504132;0.082644628;0.008264463;0;0;0
129;2;0.007117438;0.053380783;0.896797153;0.042704626;0;0;0
129;3;0;0.005025126;0.070351759;0.924623116;0;0;0
129;4;0;0;0;0;0;0;0
129;5;0;0;0;0;0;0;0
129;6;0;0;0;0;0;0;0
130;0;0.954022989;0.011494253;0.034482759;0;0;0;0
130;1;0.0234375;0.90625;0.0546875;0.015625;0;0;0
130;2;0;0.064981949;0.898916968;0.036101083;0;0;0
130;3;0;0.010152284;0.065989848;0.923857868;0;0;0
130;4;0;0;0;0;0;0;0
130;5;0;0;0;0;0;0;0
130;6;0;0;0;0;0;0;0
131;0;0.976744186;0.023255814;0;0;0;0;0
131;1;0.080291971;0.854014599;0.065693431;0;0;0;0
131;2;0.029411765;0.088235294;0.860294118;0.022058824;0;0;0
131;3;0.005154639;0.015463918;0.144329897;0.835051546;0;0;0
131;4;0;0;0;0;0;0;0
131;5;0;0;0;0;0;0;0
131;6;0;0;0;0;0;0;0
132;0;0.903846154;0.067307692;0.028846154;0;0;0;0
132;1;0.157534247;0.773972603;0.061643836;0.006849315;0;0;0
132;2;0.029520295;0.169741697;0.756457565;0.044280443;0;0;0
132;3;0.005952381;0.029761905;0.25;0.714285714;0;0;0
132;4;0;0;0;0;0;0;0
132;5;0;0;0;0;0;0;0
132;6;0;0;0;0;0;0;0
133;0;0.944444444;0.03968254;0.007936508;0.007936508;0;0;0
133;1;0.105263158;0.85380117;0.029239766;0.011695906;0;0;0
133;2;0.003861004;0.084942085;0.876447876;0.034749035;0;0;0
133;3;0;0;0.090225564;0.909774436;0;0;0
133;4;0;0;0;0;0;0;0
133;5;0;0;0;0;0;0;0
133;6;0;0;0;0;0;0;0
134;0;0.963768116;0.02173913;0.014492754;0;0;0;0
134;1;0.115606936;0.855491329;0.023121387;0.005780347;0;0;0
134;2;0.004081633;0.06122449;0.926530612;0.008163265;0;0;0
134;3;0.007518797;0.037593985;0.112781955;0.842105263;0;0;0
134;4;0;0;0;0;0;0;0
134;5;0;0;0;0;0;0;0
134;6;0;0;0;0;0;0;0
135;0;0.980645161;0.019354839;0;0;0;0;0
135;1;0.087719298;0.847953216;0.058479532;0.005847953;0;0;0
135;2;0.02016129;0.092741935;0.879032258;0.008064516;0;0;0
135;3;0;0.034782609;0.2;0.765217391;0;0;0
135;4;0;0;0;0;0;0;0
135;5;0;0;0;0;0;0;0
135;6;0;0;0;0;0;0;0
136;0;0.953488372;0.023255814;0.023255814;0;0;0;0
136;1;0.085714286;0.874285714;0.04;0;0;0;0
136;2;0.003984064;0.12749004;0.860557769;0.007968127;0;0;0
136;3;0;0.010989011;0.087912088;0.901098901;0;0;0
136;4;0;0;0;0;0;0;0
136;5;0;0;0;0;0;0;0
136;6;0;0;0;0;0;0;0
137;0;0.972222222;0.011111111;0.005555556;0.011111111;0;0;0
137;1;0.163157895;0.815789474;0.021052632;0;0;0;0
137;2;0.029787234;0.153191489;0.8;0.017021277;0;0;0
137;3;0;0;0.19047619;0.80952381;0;0;0
137;4;0;0;0;0;0;0;0
137;5;0;0;0;0;0;0;0
137;6;0;0;0;0;0;0;0
138;0;0.981220657;0.018779343;0;0;0;0;0
138;1;0.233160622;0.74611399;0.015544041;0.005181347;0;0;0
138;2;0.043062201;0.200956938;0.746411483;0.009569378;0;0;0
138;3;0.027027027;0.027027027;0.216216216;0.72972973;0;0;0
138;4;0;0;0;0;0;0;0
138;5;0;0;0;0;0;0;0
138;6;0;0;0;0;0;0;0
139;0;0.969811321;0.022641509;0.00754717;0;0;0;0
139;1;0.15625;0.822916667;0.015625;0.005208333;0;0;0
139;2;0.028571429;0.131428571;0.811428571;0.028571429;0;0;0
139;3;0;0.01754386;0.175438596;0.807017544;0;0;0
139;4;0;0;0;0;0;0;0
139;5;0;0;0;0;0;0;0
139;6;0;0;0;0;0;0;0
140;0;0.969178082;0.02739726;0.003424658;0;0;0;0
140;1;0.138297872;0.845744681;0.015957447;0;0;0;0
140;2;0.01910828;0.184713376;0.78343949;0.012738854;0;0;0
140;3;0;0;0.288461538;0.711538462;0;0;0
140;4;0;0;0;0;0;0;0
140;5;0;0;0;0;0;0;0
140;6;0;0;0;0;0;0;0
141;0;0.974358974;0.019230769;0.006410256;0;0;0;0
141;1;0.178571429;0.81122449;0.010204082;0;0;0;0
141;2;0.049295775;0.204225352;0.732394366;0.014084507;0;0;0
141;3;0;0.076923077;0.230769231;0.692307692;0;0;0
141;4;0;0;0;0;0;0;0
141;5;0;0;0;0;0;0;0
141;6;0;0;0;0;0;0;0
142;0;0.976878613;0.023121387;0;0;0;0;0
142;1;0.152284264;0.827411168;0.020304569;0;0;0;0
142;2;0.034188034;0.170940171;0.786324786;0.008547009;0;0;0
142;3;0.034482759;0.034482759;0.24137931;0.689655172;0;0;0
142;4;0;0;0;0;0;0;0
142;5;0;0;0;0;0;0;0
142;6;0;0;0;0;0;0;0
143;0;0.975871314;0.021447721;0.002680965;0;0;0;0
143;1;0.208333333;0.770833333;0.020833333;0;0;0;0
143;2;0.048543689;0.233009709;0.708737864;0.009708738;0;0;0
143;3;0.047619048;0.095238095;0.19047619;0.666666667;0;0;0
143;4;0;0;0;0;0;0;0
143;5;0;0;0;0;0;0;0
143;6;0;0;0;0;0;0;0
144;0;0.975609756;0.019512195;0.004878049;0;0;0;0
144;1;0.313186813;0.664835165;0.021978022;0;0;0;0
144;2;0.109756098;0.195121951;0.695121951;0;0;0;0
144;3;0;0;0.133333333;0.866666667;0;0;0
144;4;0;0;0;0;0;0;0
144;5;0;0;0;0;0;0;0
144;6;0;0;0;0;0;0;0
