Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
87;2;0.016620499;0.065096953;0.918282548;0;0;0;0
87;3;0;0;0;0;0;0;0
87;4;0;0;0;0;0;0;0
87;5;0;0;0;0;0;0;0
87;6;0;0;0;0;0;0;0
88;0;0.961832061;0.025445293;0.012722646;0;0;0;0
88;1;0.044573643;0.914728682;0.040697674;0;0;0;0
88;2;0.012711864;0.042372881;0.944915254;0;0;0;0
88;3;0;0;0;0;0;0;0
88;4;0;0;0;0;0;0;0
88;5;0;0;0;0;0;0;0
88;6;0;0;0;0;0;0;0
89;0;0.946700508;0.034263959;0.019035533;0;0;0;0
89;1;0.042145594;0.915708812;0.042145594;0;0;0;0
89;2;0.017142857;0.05;0.932857143;0;0;0;0
89;3;0;0;0;0;0;0;0
89;4;0;0;0;0;0;0;0
89;5;0;0;0;0;0;0;0
89;6;0;0;0;0;0;0;0
90;0;0.957692308;0.033333333;0.008974359;0;0;0;0
90;1;0.046296296;0.877777778;0.075925926;0;0;0;0
90;2;0.01884058;0.053623188;0.927536232;0;0;0;0
90;3;0;0;0;0;0;0;0
90;4;0;0;0;0;0;0;0
90;5;0;0;0;0;0;0;0
90;6;0;0;0;0;0;0;0
91;0;0.955414013;0.030573248;0.014012739;0;0;0;0
91;1;0.037243948;0.899441341;0.063314711;0;0;0;0
91;2;0.005813953;0.023255814;0.970930233;0;0;0;0
91;3;0;0;0;0;0;0;0
91;4;0;0;0;0;0;0;0
91;5;0;0;0;0;0;0;0
91;6;0;0;0;0;0;0;0
92;0;0.945736434;0.0374677;0.016795866;0;0;0;0
92;1;0.024856597;0.93499044;0.040152964;0;0;0;0
92;2;0.009817672;0.03085554;0.959326788;0;0;0;0
92;3;0;0;0;0;0;0;0
92;4;0;0;0;0;0;0;0
92;5;0;0;0;0;0;0;0
92;6;0;0;0;0;0;0;0
93;0;0.942819149;0.041223404;0.015957447;0;0;0;0
93;1;0.038888889;0.888888889;0.072222222;0;0;0;0
93;2;0.016713092;0.030640669;0.95264624;0;0;0;0
93;3;0;0;0;0;0;0;0
93;4;0;0;0;0;0;0;0
93;5;0;0;0;0;0;0;0
93;6;0;0;0;0;0;0;0
94;0;0.954177898;0.033692722;0.01212938;0;0;0;0
94;1;0.026266417;0.904315197;0.069418386;0;0;0;0
94;2;0.010884354;0.017687075;0.971428571;0;0;0;0
94;3;0;0;0;0;0;0;0
94;4;0;0;0;0;0;0;0
94;5;0;0;0;0;0;0;0
94;6;0;0;0;0;0;0;0
95;0;0.960273973;0.031506849;0.008219178;0;0;0;0
95;1;0.019230769;0.936538462;0.044230769;0;0;0;0
95;2;0.005263158;0.032894737;0.961842105;0;0;0;0
95;3;0;0;0;0;0;0;0
95;4;0;0;0;0;0;0;0
95;5;0;0;0;0;0;0;0
95;6;0;0;0;0;0;0;0
96;0;0.854545455;0.086713287;0.058741259;0;0;0;0
96;1;0.054205607;0.786915888;0.158878505;0;0;0;0
96;2;0.022368421;0.076315789;0.901315789;0;0;0;0
96;3;0;0;0;0;0;0;0
96;4;0;0;0;0;0;0;0
96;5;0;0;0;0;0;0;0
96;6;0;0;0;0;0;0;0
97;0;0.95281583;0.0304414;0.01674277;0;0;0;0
97;1;0.027726433;0.92051756;0.051756007;0;0;0;0
97;2;0.004926108;0.016009852;0.979064039;0;0;0;0
97;3;0;0;0;0;0;0;0
97;4;0;0;0;0;0;0;0
97;5;0;0;0;0;0;0;0
97;6;0;0;0;0;0;0;0
98;0;0.958139535;0.023255814;0.018604651;0;0;0;0
98;1;0.026365348;0.902071563;0.071563089;0;0;0;0
98;2;0.005995204;0.014388489;0.979616307;0;0;0;0
98;3;0;0;0;0;0;0;0
98;4;0;0;0;0;0;0;0
98;5;0;0;0;0;0;0;0
98;6;0;0;0;0;0;0;0
99;0;0.923076923;0.045525903;0.031397174;0;0;0;0
99;1;0.0256917;0.845849802;0.128458498;0;0;0;0
99;2;0.00461361;0.025374856;0.970011534;0;0;0;0
99;3;0;0;0;0;0;0;0
99;4;0;0;0;0;0;0;0
99;5;0;0;0;0;0;0;0
99;6;0;0;0;0;0;0;0
100;0;0.948760331;0.036363636;0.014876033;0;0;0;0
100;1;0.029227557;0.91440501;0.056367432;0;0;0;0
100;2;0.004319654;0.020518359;0.975161987;0;0;0;0
100;3;0;0;0;0;0;0;0
100;4;0;0;0;0;0;0;0
100;5;0;0;0;0;0;0;0
100;6;0;0;0;0;0;0;0
101;0;0.927364865;0.047297297;0.025337838;0;0;0;0
101;1;0.03131524;0.881002088;0.087682672;0;0;0;0
101;2;0.003194888;0.027689031;0.969116081;0;0;0;0
101;3;0;0;0;0;0;0;0
101;4;0;0;0;0;0;0;0
101;5;0;0;0;0;0;0;0
101;6;0;0;0;0;0;0;0
102;0;0.892416226;0.065255732;0.042328042;0;0;0;0
102;1;0.044117647;0.861344538;0.094537815;0;0;0;0
102;2;0.009307135;0.023784902;0.966907963;0;0;0;0
102;3;0;0;0;0;0;0;0
102;4;0;0;0;0;0;0;0
102;5;0;0;0;0;0;0;0
102;6;0;0;0;0;0;0;0
103;0;0.930970149;0.048507463;0.020522388;0;0;0;0
103;1;0.027659574;0.876595745;0.095744681;0;0;0;0
103;2;0.003984064;0.019920319;0.976095618;0;0;0;0
103;3;0;0;0;0;0;0;0
103;4;0;0;0;0;0;0;0
103;5;0;0;0;0;0;0;0
103;6;0;0;0;0;0;0;0
104;0;0.930232558;0.036821705;0.032945736;0;0;0;0
104;1;0.015283843;0.875545852;0.109170306;0;0;0;0
104;2;0.004826255;0.021235521;0.973938224;0;0;0;0
104;3;0;0;0;0;0;0;0
104;4;0;0;0;0;0;0;0
104;5;0;0;0;0;0;0;0
104;6;0;0;0;0;0;0;0
105;0;0.93495935;0.042682927;0.022357724;0;0;0;0
105;1;0.029411765;0.886877828;0.083710407;0;0;0;0
105;2;0.007434944;0.027881041;0.964684015;0;0;0;0
105;3;0;0;0;0;0;0;0
105;4;0;0;0;0;0;0;0
105;5;0;0;0;0;0;0;0
105;6;0;0;0;0;0;0;0
106;0;0.931392931;0.043659044;0.024948025;0;0;0;0
106;1;0.0248307;0.900677201;0.074492099;0;0;0;0
106;2;0.006445672;0.016574586;0.976979742;0;0;0;0
106;3;0;0;0;0;0;0;0
106;4;0;0;0;0;0;0;0
106;5;0;0;0;0;0;0;0
106;6;0;0;0;0;0;0;0
107;0;0.927038627;0.051502146;0.021459227;0;0;0;0
107;1;0.03196347;0.869863014;0.098173516;0;0;0;0
107;2;0.007233273;0.028933092;0.963833635;0;0;0;0
107;3;0;0;0;0;0;0;0
107;4;0;0;0;0;0;0;0
107;5;0;0;0;0;0;0;0
107;6;0;0;0;0;0;0;0
108;0;0.898678414;0.055066079;0.046255507;0;0;0;0
108;1;0.054919908;0.800915332;0.14416476;0;0;0;0
108;2;0.015192136;0.032171582;0.952636282;0;0;0;0
108;3;0;0;0;0;0;0;0
108;4;0;0;0;0;0;0;0
108;5;0;0;0;0;0;0;0
108;6;0;0;0;0;0;0;0
109;0;0.935412027;0.037861915;0.026726058;0;0;0;0
109;1;0.02676399;0.873479319;0.099756691;0;0;0;0
109;2;0.006086957;0.026086957;0.967826087;0;0;0;0
109;3;0;0;0;0;0;0;0
109;4;0;0;0;0;0;0;0
109;5;0;0;0;0;0;0;0
109;6;0;0;0;0;0;0;0
110;0;0.942922374;0.025114155;0.03196347;0;0;0;0
110;1;0.019704433;0.913793103;0.066502463;0;0;0;0
110;2;0.006003431;0.024013722;0.969982847;0;0;0;0
110;3;0;0;0;0;0;0;0
110;4;0;0;0;0;0;0;0
110;5;0;0;0;0;0;0;0
110;6;0;0;0;0;0;0;0
111;0;0.922897196;0.039719626;0.037383178;0;0;0;0
111;1;0.034146341;0.858536585;0.107317073;0;0;0;0
111;2;0.010238908;0.0221843;0.967576792;0;0;0;0
111;3;0;0;0;0;0;0;0
111;4;0;0;0;0;0;0;0
111;5;0;0;0;0;0;0;0
111;6;0;0;0;0;0;0;0
112;0;0.93111639;0.040380048;0.028503563;0;0;0;0
112;1;0.02278481;0.911392405;0.065822785;0;0;0;0
112;2;0.010050251;0.016750419;0.97319933;0;0;0;0
112;3;0;0;0;0;0;0;0
112;4;0;0;0;0;0;0;0
112;5;0;0;0;0;0;0;0
112;6;0;0;0;0;0;0;0
113;0;0.944309927;0.01937046;0.036319613;0;0;0;0
113;1;0.027707809;0.881612091;0.090680101;0;0;0;0
113;2;0.01;0.02;0.97;0;0;0;0
113;3;0;0;0;0;0;0;0
113;4;0;0;0;0;0;0;0
113;5;0;0;0;0;0;0;0
113;6;0;0;0;0;0;0;0
114;0;0.876513317;0.079903148;0.043583535;0;0;0;0
114;1;0.054973822;0.756544503;0.188481675;0;0;0;0
114;2;0.014814815;0.041975309;0.943209877;0;0;0;0
114;3;0;0;0;0;0;0;0
114;4;0;0;0;0;0;0;0
114;5;0;0;0;0;0;0;0
114;6;0;0;0;0;0;0;0
115;0;0.950124688;0.034912718;0.014962594;0;0;0;0
115;1;0.032171582;0.914209115;0.053619303;0;0;0;0
115;2;0.008090615;0.012135922;0.979773463;0;0;0;0
115;3;0;0;0;0;0;0;0
115;4;0;0;0;0;0;0;0
115;5;0;0;0;0;0;0;0
115;6;0;0;0;0;0;0;0
116;0;0.960297767;0.022332506;0.017369727;0;0;0;0
116;1;0.021621622;0.910810811;0.067567568;0;0;0;0
116;2;0.008084074;0.021827001;0.970088925;0;0;0;0
116;3;0;0;0;0;0;0;0
116;4;0;0;0;0;0;0;0
116;5;0;0;0;0;0;0;0
116;6;0;0;0;0;0;0;0
117;0;0.950617284;0.039506173;0.009876543;0;0;0;0
117;1;0.042895442;0.873994638;0.08310992;0;0;0;0
117;2;0.01461039;0.028409091;0.956980519;0;0;0;0
117;3;0;0;0;0;0;0;0
117;4;0;0;0;0;0;0;0
117;5;0;0;0;0;0;0;0
117;6;0;0;0;0;0;0;0
118;0;0.942720764;0.035799523;0.021479714;0;0;0;0
118;1;0.015915119;0.923076923;0.061007958;0;0;0;0
118;2;0.009884679;0.018945634;0.971169687;0;0;0;0
118;3;0;0;0;0;0;0;0
118;4;0;0;0;0;0;0;0
118;5;0;0;0;0;0;0;0
118;6;0;0;0;0;0;0;0
119;0;0.949152542;0.033898305;0.016949153;0;0;0;0
119;1;0.033678756;0.862694301;0.103626943;0;0;0;0
119;2;0.006606111;0.023947151;0.969446738;0;0;0;0
119;3;0;0;0;0;0;0;0
119;4;0;0;0;0;0;0;0
119;5;0;0;0;0;0;0;0
119;6;0;0;0;0;0;0;0
120;0;0.920096852;0.050847458;0.02905569;0;0;0;0
120;1;0.053191489;0.840425532;0.106382979;0;0;0;0
120;2;0.010647011;0.029484029;0.95986896;0;0;0;0
120;3;0;0;0;0;0;0;0
120;4;0;0;0;0;0;0;0
120;5;0;0;0;0;0;0;0
120;6;0;0;0;0;0;0;0
121;0;0.968523002;0.01937046;0.012106538;0;0;0;0
121;1;0.034852547;0.903485255;0.061662198;0;0;0;0
121;2;0.006535948;0.008986928;0.984477124;0;0;0;0
121;3;0;0;0;0;0;0;0
121;4;0;0;0;0;0;0;0
121;5;0;0;0;0;0;0;0
121;6;0;0;0;0;0;0;0
122;0;0.957244656;0.021377672;0.021377672;0;0;0;0
122;1;0.04494382;0.918539326;0.036516854;0;0;0;0
122;2;0.00648824;0.01459854;0.97891322;0;0;0;0
122;3;0;0;0;0;0;0;0
122;4;0;0;0;0;0;0;0
122;5;0;0;0;0;0;0;0
122;6;0;0;0;0;0;0;0
123;0;0.948477752;0.030444965;0.021077283;0;0;0;0
123;1;0.031073446;0.903954802;0.064971751;0;0;0;0
123;2;0.004068348;0.013832384;0.982099268;0;0;0;0
123;3;0;0;0;0;0;0;0
123;4;0;0;0;0;0;0;0
123;5;0;0;0;0;0;0;0
123;6;0;0;0;0;0;0;0
124;0;0.964370546;0.021377672;0.014251781;0;0;0;0
124;1;0.011428571;0.957142857;0.031428571;0;0;0;0
124;2;0.00322841;0.015334948;0.981436642;0;0;0;0
124;3;0;0;0;0;0;0;0
124;4;0;0;0;0;0;0;0
124;5;0;0;0;0;0;0;0
124;6;0;0;0;0;0;0;0
125;0;0.963768116;0.024154589;0.012077295;0;0;0;0
125;1;0.027548209;0.914600551;0.05785124;0;0;0;0
125;2;0.00405515;0.02676399;0.96918086;0;0;0;0
125;3;0;0;0;0;0;0;0
125;4;0;0;0;0;0;0;0
125;5;0;0;0;0;0;0;0
125;6;0;0;0;0;0;0;0
126;0;0.946859903;0.041062802;0.012077295;0;0;0;0
126;1;0.045333333;0.888;0.066666667;0;0;0;0
126;2;0.006552007;0.033579034;0.95986896;0;0;0;0
126;3;0;0;0;0;0;0;0
126;4;0;0;0;0;0;0;0
126;5;0;0;0;0;0;0;0
126;6;0;0;0;0;0;0;0
127;0;0.954436451;0.028776978;0.016786571;0;0;0;0
127;1;0.033248082;0.915601023;0.051150895;0;0;0;0
127;2;0.003327787;0.021630616;0.975041597;0;0;0;0
127;3;0;0;0;0;0;0;0
127;4;0;0;0;0;0;0;0
127;5;0;0;0;0;0;0;0
127;6;0;0;0;0;0;0;0
128;0;0.96626506;0.021686747;0.012048193;0;0;0;0
128;1;0.03030303;0.931818182;0.037878788;0;0;0;0
128;2;0.000834028;0.023352794;0.975813178;0;0;0;0
128;3;0;0;0;0;0;0;0
128;4;0;0;0;0;0;0;0
128;5;0;0;0;0;0;0;0
128;6;0;0;0;0;0;0;0
129;0;0.975845411;0.014492754;0.009661836;0;0;0;0
129;1;0.034482759;0.928571429;0.036945813;0;0;0;0
129;2;0.005042017;0.029411765;0.965546218;0;0;0;0
129;3;0;0;0;0;0;0;0
129;4;0;0;0;0;0;0;0
129;5;0;0;0;0;0;0;0
129;6;0;0;0;0;0;0;0
130;0;0.969339623;0.016509434;0.014150943;0;0;0;0
130;1;0.043062201;0.921052632;0.035885167;0;0;0;0
130;2;0.004280822;0.026541096;0.969178082;0;0;0;0
130;3;0;0;0;0;0;0;0
130;4;0;0;0;0;0;0;0
130;5;0;0;0;0;0;0;0
130;6;0;0;0;0;0;0;0
131;0;0.965437788;0.023041475;0.011520737;0;0;0;0
131;1;0.089834515;0.867612293;0.042553191;0;0;0;0
131;2;0.023417173;0.07111882;0.905464007;0;0;0;0
131;3;0;0;0;0;0;0;0
131;4;0;0;0;0;0;0;0
131;5;0;0;0;0;0;0;0
131;6;0;0;0;0;0;0;0
132;0;0.92768595;0.051652893;0.020661157;0;0;0;0
132;1;0.167755991;0.764705882;0.067538126;0;0;0;0
132;2;0.038425492;0.111527648;0.85004686;0;0;0;0
132;3;0;0;0;0;0;0;0
132;4;0;0;0;0;0;0;0
132;5;0;0;0;0;0;0;0
132;6;0;0;0;0;0;0;0
133;0;0.975308642;0.012345679;0.012345679;0;0;0;0
133;1;0.068686869;0.896969697;0.034343434;0;0;0;0
133;2;0.008438819;0.043248945;0.948312236;0;0;0;0
133;3;0;0;0;0;0;0;0
133;4;0;0;0;0;0;0;0
133;5;0;0;0;0;0;0;0
133;6;0;0;0;0;0;0;0
134;0;0.974789916;0.020168067;0.005042017;0;0;0;0
134;1;0.06097561;0.920731707;0.018292683;0;0;0;0
134;2;0.01191766;0.072589382;0.915492958;0;0;0;0
134;3;0;0;0;0;0;0;0
134;4;0;0;0;0;0;0;0
134;5;0;0;0;0;0;0;0
134;6;0;0;0;0;0;0;0
135;0;0.962962963;0.027375201;0.009661836;0;0;0;0
135;1;0.09962406;0.881578947;0.018796992;0;0;0;0
135;2;0.029171529;0.099183197;0.871645274;0;0;0;0
135;3;0;0;0;0;0;0;0
135;4;0;0;0;0;0;0;0
135;5;0;0;0;0;0;0;0
135;6;0;0;0;0;0;0;0
136;0;0.976331361;0.013313609;0.01035503;0;0;0;0
136;1;0.112084063;0.866900175;0.021015762;0;0;0;0
136;2;0.00655308;0.082568807;0.910878113;0;0;0;0
136;3;0;0;0;0;0;0;0
136;4;0;0;0;0;0;0;0
136;5;0;0;0;0;0;0;0
136;6;0;0;0;0;0;0;0
137;0;0.982167353;0.013717421;0.004115226;0;0;0;0
137;1;0.139329806;0.837742504;0.02292769;0;0;0;0
137;2;0.033613445;0.107843137;0.858543417;0;0;0;0
137;3;0;0;0;0;0;0;0
137;4;0;0;0;0;0;0;0
137;5;0;0;0;0;0;0;0
137;6;0;0;0;0;0;0;0
138;0;0.969474969;0.01953602;0.010989011;0;0;0;0
138;1;0.25088968;0.720640569;0.028469751;0;0;0;0
138;2;0.082670906;0.162162162;0.755166932;0;0;0;0
138;3;0;0;0;0;0;0;0
138;4;0;0;0;0;0;0;0
138;5;0;0;0;0;0;0;0
138;6;0;0;0;0;0;0;0
139;0;0.984802432;0.011144883;0.004052685;0;0;0;0
139;1;0.21414914;0.759082218;0.026768642;0;0;0;0
139;2;0.044;0.138;0.818;0;0;0;0
139;3;0;0;0;0;0;0;0
139;4;0;0;0;0;0;0;0
139;5;0;0;0;0;0;0;0
139;6;0;0;0;0;0;0;0
140;0;0.970162749;0.017179024;0.012658228;0;0;0;0
140;1;0.182389937;0.794549266;0.023060797;0;0;0;0
140;2;0.049180328;0.138173302;0.81264637;0;0;0;0
140;3;0;0;0;0;0;0;0
140;4;0;0;0;0;0;0;0
140;5;0;0;0;0;0;0;0
140;6;0;0;0;0;0;0;0
141;0;0.981371719;0.012701101;0.00592718;0;0;0;0
141;1;0.205689278;0.765864333;0.028446389;0;0;0;0
141;2;0.080645161;0.180107527;0.739247312;0;0;0;0
141;3;0;0;0;0;0;0;0
141;4;0;0;0;0;0;0;0
141;5;0;0;0;0;0;0;0
141;6;0;0;0;0;0;0;0
142;0;0.989867498;0.007014809;0.003117693;0;0;0;0
142;1;0.199074074;0.784722222;0.016203704;0;0;0;0
142;2;0.061016949;0.13220339;0.806779661;0;0;0;0
142;3;0;0;0;0;0;0;0
142;4;0;0;0;0;0;0;0
142;5;0;0;0;0;0;0;0
142;6;0;0;0;0;0;0;0
143;0;0.979621543;0.016739447;0.00363901;0;0;0;0
143;1;0.198966408;0.795865633;0.005167959;0;0;0;0
143;2;0.064257028;0.164658635;0.771084337;0;0;0;0
143;3;0;0;0;0;0;0;0
143;4;0;0;0;0;0;0;0
143;5;0;0;0;0;0;0;0
143;6;0;0;0;0;0;0;0
144;0;0.98123697;0.015288395;0.003474635;0;0;0;0
144;1;0.301075269;0.674731183;0.024193548;0;0;0;0
144;2;0.095477387;0.256281407;0.648241206;0;0;0;0
144;3;0;0;0;0;0;0;0
144;4;0;0;0;0;0;0;0
144;5;0;0;0;0;0;0;0
144;6;0;0;0;0;0;0;0
